Tipo de dato;Grupos ECOICOP;Comunidades y Ciudades Autónomas;Periodo;Total
Índice;Índice general;06 Cantabria;2023M09;113,648
Índice;Índice general;06 Cantabria;2023M08;113,675
Índice;Índice general;06 Cantabria;2023M07;112,825
Índice;Índice general;06 Cantabria;2023M06;112,561
Índice;Índice general;06 Cantabria;2023M05;111,826
Índice;Índice general;06 Cantabria;2023M04;111,857
Índice;Índice general;06 Cantabria;2023M03;111,171
Índice;Índice general;06 Cantabria;2023M02;110,674
Índice;Índice general;06 Cantabria;2023M01;109,562
Índice;Índice general;06 Cantabria;2022M12;109,755
Índice;Índice general;06 Cantabria;2022M11;109,757
Índice;Índice general;06 Cantabria;2022M10;109,523
Índice;Índice general;06 Cantabria;2022M09;109,145
Índice;Índice general;06 Cantabria;2022M08;110,177
Índice;Índice general;06 Cantabria;2022M07;109,929
Índice;Índice general;06 Cantabria;2022M06;110,033
Índice;Índice general;06 Cantabria;2022M05;107,995
Índice;Índice general;06 Cantabria;2022M04;107,210
Índice;Índice general;06 Cantabria;2022M03;107,727
Índice;Índice general;06 Cantabria;2022M02;104,313
Índice;Índice general;06 Cantabria;2022M01;103,635
Índice;Índice general;06 Cantabria;2021M12;104,261
Índice;Índice general;06 Cantabria;2021M11;102,850
Índice;Índice general;06 Cantabria;2021M10;102,287
Índice;Índice general;06 Cantabria;2021M09;100,747
Índice;Índice general;06 Cantabria;2021M08;100,110
Índice;Índice general;06 Cantabria;2021M07;99,503
Índice;Índice general;06 Cantabria;2021M06;100,022
Índice;Índice general;06 Cantabria;2021M05;99,270
Índice;Índice general;06 Cantabria;2021M04;98,785
Índice;Índice general;06 Cantabria;2021M03;97,768
Índice;Índice general;06 Cantabria;2021M02;96,829
Índice;Índice general;06 Cantabria;2021M01;97,567
Índice;Índice general;06 Cantabria;2020M12;97,657
Índice;Índice general;06 Cantabria;2020M11;97,315
Índice;Índice general;06 Cantabria;2020M10;96,972
Índice;Índice general;06 Cantabria;2020M09;96,401
Índice;Índice general;06 Cantabria;2020M08;96,679
Índice;Índice general;06 Cantabria;2020M07;96,624
Índice;Índice general;06 Cantabria;2020M06;97,003
Índice;Índice general;06 Cantabria;2020M05;96,628
Índice;Índice general;06 Cantabria;2020M04;96,583
Índice;Índice general;06 Cantabria;2020M03;96,340
Índice;Índice general;06 Cantabria;2020M02;96,882
Índice;Índice general;06 Cantabria;2020M01;97,087
Índice;Índice general;06 Cantabria;2019M12;98,194
Índice;Índice general;06 Cantabria;2019M11;98,223
Índice;Índice general;06 Cantabria;2019M10;97,752
Índice;Índice general;06 Cantabria;2019M09;96,819
Índice;Índice general;06 Cantabria;2019M08;97,232
Índice;Índice general;06 Cantabria;2019M07;97,018
Índice;Índice general;06 Cantabria;2019M06;97,488
Índice;Índice general;06 Cantabria;2019M05;97,679
Índice;Índice general;06 Cantabria;2019M04;97,260
Índice;Índice general;06 Cantabria;2019M03;96,364
Índice;Índice general;06 Cantabria;2019M02;96,143
Índice;Índice general;06 Cantabria;2019M01;96,024
Índice;Índice general;07 Castilla y León;2025M12;120,713
Índice;Índice general;07 Castilla y León;2025M11;120,411
Índice;Índice general;07 Castilla y León;2025M10;119,889
Índice;Índice general;07 Castilla y León;2025M09;119,033
Índice;Índice general;07 Castilla y León;2025M08;119,437
Índice;Índice general;07 Castilla y León;2025M07;119,504
Índice;Índice general;07 Castilla y León;2025M06;119,843
Índice;Índice general;07 Castilla y León;2025M05;118,990
Índice;Índice general;07 Castilla y León;2025M04;118,788
Índice;Índice general;07 Castilla y León;2025M03;118,010
Índice;Índice general;07 Castilla y León;2025M02;118,079
Índice;Índice general;07 Castilla y León;2025M01;117,583
Índice;Índice general;07 Castilla y León;2024M12;117,415
Índice;Índice general;07 Castilla y León;2024M11;116,803
Índice;Índice general;07 Castilla y León;2024M10;116,376
Índice;Índice general;07 Castilla y León;2024M09;115,563
Índice;Índice general;07 Castilla y León;2024M08;116,375
Índice;Índice general;07 Castilla y León;2024M07;116,337
Índice;Índice general;07 Castilla y León;2024M06;117,104
Índice;Índice general;07 Castilla y León;2024M05;116,769
Índice;Índice general;07 Castilla y León;2024M04;116,402
Índice;Índice general;07 Castilla y León;2024M03;115,557
Índice;Índice general;07 Castilla y León;2024M02;114,859
Índice;Índice general;07 Castilla y León;2024M01;114,510
Índice;Índice general;07 Castilla y León;2023M12;114,383
Índice;Índice general;07 Castilla y León;2023M11;114,308
Índice;Índice general;07 Castilla y León;2023M10;114,632
Índice;Índice general;07 Castilla y León;2023M09;114,261
Índice;Índice general;07 Castilla y León;2023M08;114,111
Índice;Índice general;07 Castilla y León;2023M07;113,474
Índice;Índice general;07 Castilla y León;2023M06;113,428
Índice;Índice general;07 Castilla y León;2023M05;112,806
Índice;Índice general;07 Castilla y León;2023M04;112,695
Índice;Índice general;07 Castilla y León;2023M03;112,045
Índice;Índice general;07 Castilla y León;2023M02;111,740
Índice;Índice general;07 Castilla y León;2023M01;110,720
Índice;Índice general;07 Castilla y León;2022M12;111,252
Índice;Índice general;07 Castilla y León;2022M11;111,149
Índice;Índice general;07 Castilla y León;2022M10;111,103
Índice;Índice general;07 Castilla y León;2022M09;110,723
Índice;Índice general;07 Castilla y León;2022M08;111,436
Índice;Índice general;07 Castilla y León;2022M07;111,322
Índice;Índice general;07 Castilla y León;2022M06;111,620
Índice;Índice general;07 Castilla y León;2022M05;109,320
Índice;Índice general;07 Castilla y León;2022M04;108,354
Índice;Índice general;07 Castilla y León;2022M03;108,377
Índice;Índice general;07 Castilla y León;2022M02;104,877
Índice;Índice general;07 Castilla y León;2022M01;103,938
Índice;Índice general;07 Castilla y León;2021M12;104,415
Índice;Índice general;07 Castilla y León;2021M11;103,096
Índice;Índice general;07 Castilla y León;2021M10;102,775
Índice;Índice general;07 Castilla y León;2021M09;100,680
Índice;Índice general;07 Castilla y León;2021M08;99,718
Índice;Índice general;07 Castilla y León;2021M07;99,371
Índice;Índice general;07 Castilla y León;2021M06;100,010
Índice;Índice general;07 Castilla y León;2021M05;99,429
Índice;Índice general;07 Castilla y León;2021M04;98,824
Índice;Índice general;07 Castilla y León;2021M03;97,633
Índice;Índice general;07 Castilla y León;2021M02;96,671
Índice;Índice general;07 Castilla y León;2021M01;97,378
Índice;Índice general;07 Castilla y León;2020M12;97,295
Índice;Índice general;07 Castilla y León;2020M11;97,062
Índice;Índice general;07 Castilla y León;2020M10;96,898
Índice;Índice general;07 Castilla y León;2020M09;96,319
Índice;Índice general;07 Castilla y León;2020M08;96,082
Índice;Índice general;07 Castilla y León;2020M07;96,024
Índice;Índice general;07 Castilla y León;2020M06;96,843
Índice;Índice general;07 Castilla y León;2020M05;96,370
Índice;Índice general;07 Castilla y León;2020M04;96,390
Índice;Índice general;07 Castilla y León;2020M03;96,229
Índice;Índice general;07 Castilla y León;2020M02;96,769
Índice;Índice general;07 Castilla y León;2020M01;96,981
Índice;Índice general;07 Castilla y León;2019M12;97,980
Índice;Índice general;07 Castilla y León;2019M11;98,050
Índice;Índice general;07 Castilla y León;2019M10;97,939
Índice;Índice general;07 Castilla y León;2019M09;96,928
Índice;Índice general;07 Castilla y León;2019M08;96,760
Índice;Índice general;07 Castilla y León;2019M07;96,926
Índice;Índice general;07 Castilla y León;2019M06;97,506
Índice;Índice general;07 Castilla y León;2019M05;97,698
Índice;Índice general;07 Castilla y León;2019M04;97,471
Índice;Índice general;07 Castilla y León;2019M03;96,446
Índice;Índice general;07 Castilla y León;2019M02;96,072
Índice;Índice general;07 Castilla y León;2019M01;95,931
Índice;Índice general;08 Castilla - La Mancha;2025M12;121,476
Índice;Índice general;08 Castilla - La Mancha;2025M11;120,927
Índice;Índice general;08 Castilla - La Mancha;2025M10;120,695
Índice;Índice general;08 Castilla - La Mancha;2025M09;119,641
Índice;Índice general;08 Castilla - La Mancha;2025M08;119,932
Índice;Índice general;08 Castilla - La Mancha;2025M07;120,119
Índice;Índice general;08 Castilla - La Mancha;2025M06;120,485
Índice;Índice general;08 Castilla - La Mancha;2025M05;119,644
Índice;Índice general;08 Castilla - La Mancha;2025M04;119,647
Índice;Índice general;08 Castilla - La Mancha;2025M03;118,948
Índice;Índice general;08 Castilla - La Mancha;2025M02;119,036
Índice;Índice general;08 Castilla - La Mancha;2025M01;118,662
Índice;Índice general;08 Castilla - La Mancha;2024M12;118,278
Índice;Índice general;08 Castilla - La Mancha;2024M11;117,693
Índice;Índice general;08 Castilla - La Mancha;2024M10;117,425
Índice;Índice general;08 Castilla - La Mancha;2024M09;116,536
Índice;Índice general;08 Castilla - La Mancha;2024M08;117,175
Índice;Índice general;08 Castilla - La Mancha;2024M07;117,280
Índice;Índice general;08 Castilla - La Mancha;2024M06;118,049
Índice;Índice general;08 Castilla - La Mancha;2024M05;117,734
Índice;Índice general;08 Castilla - La Mancha;2024M04;117,616
Índice;Índice general;08 Castilla - La Mancha;2024M03;116,667
Índice;Índice general;08 Castilla - La Mancha;2024M02;115,899
Índice;Índice general;08 Castilla - La Mancha;2024M01;115,483
Índice;Índice general;08 Castilla - La Mancha;2023M12;115,413
Índice;Índice general;08 Castilla - La Mancha;2023M11;115,382
Índice;Índice general;08 Castilla - La Mancha;2023M10;115,758
Índice;Índice general;08 Castilla - La Mancha;2023M09;115,186
Índice;Índice general;08 Castilla - La Mancha;2023M08;114,828
Índice;Índice general;08 Castilla - La Mancha;2023M07;114,257
Índice;Índice general;08 Castilla - La Mancha;2023M06;114,084
Índice;Índice general;08 Castilla - La Mancha;2023M05;113,432
Índice;Índice general;08 Castilla - La Mancha;2023M04;113,551
Índice;Índice general;08 Castilla - La Mancha;2023M03;112,927
Índice;Índice general;08 Castilla - La Mancha;2023M02;112,476
Índice;Índice general;08 Castilla - La Mancha;2023M01;111,312
Índice;Índice general;08 Castilla - La Mancha;2022M12;111,618
Índice;Índice general;08 Castilla - La Mancha;2022M11;111,641
Índice;Índice general;08 Castilla - La Mancha;2022M10;111,941
Índice;Índice general;08 Castilla - La Mancha;2022M09;111,247
Índice;Índice general;08 Castilla - La Mancha;2022M08;112,160
Índice;Índice general;08 Castilla - La Mancha;2022M07;112,291
Índice;Índice general;08 Castilla - La Mancha;2022M06;112,708
Índice;Índice general;08 Castilla - La Mancha;2022M05;110,079
Índice;Índice general;08 Castilla - La Mancha;2022M04;109,187
Índice;Índice general;08 Castilla - La Mancha;2022M03;109,178
Índice;Índice general;08 Castilla - La Mancha;2022M02;105,211
Índice;Índice general;08 Castilla - La Mancha;2022M01;104,171
Índice;Índice general;08 Castilla - La Mancha;2021M12;104,514
Índice;Índice general;08 Castilla - La Mancha;2021M11;103,263
Índice;Índice general;08 Castilla - La Mancha;2021M10;103,042
Índice;Índice general;08 Castilla - La Mancha;2021M09;100,588
Índice;Índice general;08 Castilla - La Mancha;2021M08;99,569
Índice;Índice general;08 Castilla - La Mancha;2021M07;99,235
Índice;Índice general;08 Castilla - La Mancha;2021M06;100,047
Índice;Índice general;08 Castilla - La Mancha;2021M05;99,501
Índice;Índice general;08 Castilla - La Mancha;2021M04;98,870
Índice;Índice general;08 Castilla - La Mancha;2021M03;97,706
Índice;Índice general;08 Castilla - La Mancha;2021M02;96,520
Índice;Índice general;08 Castilla - La Mancha;2021M01;97,144
Índice;Índice general;08 Castilla - La Mancha;2020M12;97,115
Índice;Índice general;08 Castilla - La Mancha;2020M11;96,870
Índice;Índice general;08 Castilla - La Mancha;2020M10;96,795
Índice;Índice general;08 Castilla - La Mancha;2020M09;95,961
Índice;Índice general;08 Castilla - La Mancha;2020M08;95,773
Índice;Índice general;08 Castilla - La Mancha;2020M07;95,782
Índice;Índice general;08 Castilla - La Mancha;2020M06;96,797
Índice;Índice general;08 Castilla - La Mancha;2020M05;96,117
Índice;Índice general;08 Castilla - La Mancha;2020M04;96,204
Índice;Índice general;08 Castilla - La Mancha;2020M03;96,141
Índice;Índice general;08 Castilla - La Mancha;2020M02;96,750
Índice;Índice general;08 Castilla - La Mancha;2020M01;96,992
Índice;Índice general;08 Castilla - La Mancha;2019M12;97,999
Índice;Índice general;08 Castilla - La Mancha;2019M11;98,121
Índice;Índice general;08 Castilla - La Mancha;2019M10;98,006
Índice;Índice general;08 Castilla - La Mancha;2019M09;96,588
Índice;Índice general;08 Castilla - La Mancha;2019M08;96,434
Índice;Índice general;08 Castilla - La Mancha;2019M07;96,591
Índice;Índice general;08 Castilla - La Mancha;2019M06;97,371
Índice;Índice general;08 Castilla - La Mancha;2019M05;97,524
Índice;Índice general;08 Castilla - La Mancha;2019M04;97,406
Índice;Índice general;08 Castilla - La Mancha;2019M03;96,350
Índice;Índice general;08 Castilla - La Mancha;2019M02;95,883
Índice;Índice general;08 Castilla - La Mancha;2019M01;95,635
Índice;Índice general;09 Cataluña;2025M12;118,829
Índice;Índice general;09 Cataluña;2025M11;118,460
Índice;Índice general;09 Cataluña;2025M10;118,162
Índice;Índice general;09 Cataluña;2025M09;117,655
Índice;Índice general;09 Cataluña;2025M08;118,248
Índice;Índice general;09 Cataluña;2025M07;118,062
Índice;Índice general;09 Cataluña;2025M06;118,178
Índice;Índice general;09 Cataluña;2025M05;117,358
Índice;Índice general;09 Cataluña;2025M04;117,293
Índice;Índice general;09 Cataluña;2025M03;116,598
Índice;Índice general;09 Cataluña;2025M02;116,634
Índice;Índice general;09 Cataluña;2025M01;116,084
Índice;Índice general;09 Cataluña;2024M12;115,911
Índice;Índice general;09 Cataluña;2024M11;115,433
Índice;Índice general;09 Cataluña;2024M10;115,125
Índice;Índice general;09 Cataluña;2024M09;114,623
Índice;Índice general;09 Cataluña;2024M08;115,481
Índice;Índice general;09 Cataluña;2024M07;115,419
Índice;Índice general;09 Cataluña;2024M06;115,834
Índice;Índice general;09 Cataluña;2024M05;115,250
Índice;Índice general;09 Cataluña;2024M04;114,851
Índice;Índice general;09 Cataluña;2024M03;114,141
Índice;Índice general;09 Cataluña;2024M02;113,120
Índice;Índice general;09 Cataluña;2024M01;112,701
Índice;Índice general;09 Cataluña;2023M12;112,603
Índice;Índice general;09 Cataluña;2023M11;112,459
Índice;Índice general;09 Cataluña;2023M10;112,867
Índice;Índice general;09 Cataluña;2023M09;112,725
Índice;Índice general;09 Cataluña;2023M08;112,752
Índice;Índice general;09 Cataluña;2023M07;112,215
Índice;Índice general;09 Cataluña;2023M06;111,858
Índice;Índice general;09 Cataluña;2023M05;111,240
Índice;Índice general;09 Cataluña;2023M04;111,206
Índice;Índice general;09 Cataluña;2023M03;110,691
Índice;Índice general;09 Cataluña;2023M02;110,190
Índice;Índice general;09 Cataluña;2023M01;109,068
Índice;Índice general;09 Cataluña;2022M12;109,134
Índice;Índice general;09 Cataluña;2022M11;109,078
Índice;Índice general;09 Cataluña;2022M10;109,139
Índice;Índice general;09 Cataluña;2022M09;109,050
Índice;Índice general;09 Cataluña;2022M08;109,968
Índice;Índice general;09 Cataluña;2022M07;109,689
Índice;Índice general;09 Cataluña;2022M06;109,796
Índice;Índice general;09 Cataluña;2022M05;107,790
Índice;Índice general;09 Cataluña;2022M04;107,018
Índice;Índice general;09 Cataluña;2022M03;107,383
Índice;Índice general;09 Cataluña;2022M02;104,396
Índice;Índice general;09 Cataluña;2022M01;103,534
