Sexo;Comunidades y Ciudades Autónomas;Edad;Periodo;Total
Mujeres;04 Balears, Illes;Menores de 25 años;2022T3;38,36
Mujeres;04 Balears, Illes;Menores de 25 años;2022T2;30,57
Mujeres;04 Balears, Illes;Menores de 25 años;2022T1;20,64
Mujeres;04 Balears, Illes;Menores de 25 años;2021T4;20,20
Mujeres;04 Balears, Illes;Menores de 25 años;2021T3;29,39
Mujeres;04 Balears, Illes;Menores de 25 años;2021T2;15,48
Mujeres;04 Balears, Illes;Menores de 25 años;2021T1;18,28
Mujeres;04 Balears, Illes;Menores de 25 años;2020T4;17,70
Mujeres;04 Balears, Illes;Menores de 25 años;2020T3;23,34
Mujeres;04 Balears, Illes;Menores de 25 años;2020T2;10,50
Mujeres;04 Balears, Illes;Menores de 25 años;2020T1;16,70
Mujeres;04 Balears, Illes;Menores de 25 años;2019T4;25,45
Mujeres;04 Balears, Illes;Menores de 25 años;2019T3;40,93
Mujeres;04 Balears, Illes;Menores de 25 años;2019T2;29,06
Mujeres;04 Balears, Illes;Menores de 25 años;2019T1;23,48
Mujeres;04 Balears, Illes;Menores de 25 años;2018T4;29,98
Mujeres;04 Balears, Illes;Menores de 25 años;2018T3;45,05
Mujeres;04 Balears, Illes;Menores de 25 años;2018T2;31,13
Mujeres;04 Balears, Illes;Menores de 25 años;2018T1;20,52
Mujeres;04 Balears, Illes;Menores de 25 años;2017T4;26,11
Mujeres;04 Balears, Illes;Menores de 25 años;2017T3;38,64
Mujeres;04 Balears, Illes;Menores de 25 años;2017T2;25,28
Mujeres;04 Balears, Illes;Menores de 25 años;2017T1;16,93
Mujeres;04 Balears, Illes;Menores de 25 años;2016T4;17,99
Mujeres;04 Balears, Illes;Menores de 25 años;2016T3;30,87
Mujeres;04 Balears, Illes;Menores de 25 años;2016T2;19,51
Mujeres;04 Balears, Illes;Menores de 25 años;2016T1;16,67
Mujeres;04 Balears, Illes;25 y más años;2025T3;60,02
Mujeres;04 Balears, Illes;25 y más años;2025T2;60,57
Mujeres;04 Balears, Illes;25 y más años;2025T1;50,32
Mujeres;04 Balears, Illes;25 y más años;2024T4;53,65
Mujeres;04 Balears, Illes;25 y más años;2024T3;60,76
Mujeres;04 Balears, Illes;25 y más años;2024T2;58,46
Mujeres;04 Balears, Illes;25 y más años;2024T1;50,27
Mujeres;04 Balears, Illes;25 y más años;2023T4;52,67
Mujeres;04 Balears, Illes;25 y más años;2023T3;61,14
Mujeres;04 Balears, Illes;25 y más años;2023T2;59,29
Mujeres;04 Balears, Illes;25 y más años;2023T1;48,52
Mujeres;04 Balears, Illes;25 y más años;2022T4;51,22
Mujeres;04 Balears, Illes;25 y más años;2022T3;60,45
Mujeres;04 Balears, Illes;25 y más años;2022T2;57,75
Mujeres;04 Balears, Illes;25 y más años;2022T1;49,88
Mujeres;04 Balears, Illes;25 y más años;2021T4;52,46
Mujeres;04 Balears, Illes;25 y más años;2021T3;58,01
Mujeres;04 Balears, Illes;25 y más años;2021T2;54,09
Mujeres;04 Balears, Illes;25 y más años;2021T1;48,12
Mujeres;04 Balears, Illes;25 y más años;2020T4;50,48
Mujeres;04 Balears, Illes;25 y más años;2020T3;56,54
Mujeres;04 Balears, Illes;25 y más años;2020T2;48,85
Mujeres;04 Balears, Illes;25 y más años;2020T1;45,98
Mujeres;04 Balears, Illes;25 y más años;2019T4;53,96
Mujeres;04 Balears, Illes;25 y más años;2019T3;59,50
Mujeres;04 Balears, Illes;25 y más años;2019T2;54,29
Mujeres;04 Balears, Illes;25 y más años;2019T1;48,00
Mujeres;04 Balears, Illes;25 y más años;2018T4;53,48
Mujeres;04 Balears, Illes;25 y más años;2018T3;61,15
Mujeres;04 Balears, Illes;25 y más años;2018T2;57,32
Mujeres;04 Balears, Illes;25 y más años;2018T1;48,07
Mujeres;04 Balears, Illes;25 y más años;2017T4;52,08
Mujeres;04 Balears, Illes;25 y más años;2017T3;58,36
Mujeres;04 Balears, Illes;25 y más años;2017T2;55,70
Mujeres;04 Balears, Illes;25 y más años;2017T1;48,47
Mujeres;04 Balears, Illes;25 y más años;2016T4;52,60
Mujeres;04 Balears, Illes;25 y más años;2016T3;59,07
Mujeres;04 Balears, Illes;25 y más años;2016T2;56,61
Mujeres;04 Balears, Illes;25 y más años;2016T1;51,13
Mujeres;05 Canarias;Total;2025T3;46,34
Mujeres;05 Canarias;Total;2025T2;47,61
Mujeres;05 Canarias;Total;2025T1;47,95
Mujeres;05 Canarias;Total;2024T4;46,77
Mujeres;05 Canarias;Total;2024T3;45,94
Mujeres;05 Canarias;Total;2024T2;47,81
Mujeres;05 Canarias;Total;2024T1;47,18
Mujeres;05 Canarias;Total;2023T4;46,02
Mujeres;05 Canarias;Total;2023T3;44,57
Mujeres;05 Canarias;Total;2023T2;44,05
Mujeres;05 Canarias;Total;2023T1;44,73
Mujeres;05 Canarias;Total;2022T4;44,49
Mujeres;05 Canarias;Total;2022T3;42,92
Mujeres;05 Canarias;Total;2022T2;44,60
Mujeres;05 Canarias;Total;2022T1;43,40
Mujeres;05 Canarias;Total;2021T4;44,20
Mujeres;05 Canarias;Total;2021T3;40,48
Mujeres;05 Canarias;Total;2021T2;40,22
Mujeres;05 Canarias;Total;2021T1;38,84
Mujeres;05 Canarias;Total;2020T4;39,17
Mujeres;05 Canarias;Total;2020T3;38,23
Mujeres;05 Canarias;Total;2020T2;39,27
Mujeres;05 Canarias;Total;2020T1;44,83
Mujeres;05 Canarias;Total;2019T4;44,48
Mujeres;05 Canarias;Total;2019T3;41,55
Mujeres;05 Canarias;Total;2019T2;43,22
Mujeres;05 Canarias;Total;2019T1;43,26
Mujeres;05 Canarias;Total;2018T4;44,54
Mujeres;05 Canarias;Total;2018T3;44,53
Mujeres;05 Canarias;Total;2018T2;42,63
Mujeres;05 Canarias;Total;2018T1;42,69
Mujeres;05 Canarias;Total;2017T4;42,66
Mujeres;05 Canarias;Total;2017T3;41,24
Mujeres;05 Canarias;Total;2017T2;40,85
Mujeres;05 Canarias;Total;2017T1;40,95
Mujeres;05 Canarias;Total;2016T4;41,37
Mujeres;05 Canarias;Total;2016T3;40,59
Mujeres;05 Canarias;Total;2016T2;39,62
Mujeres;05 Canarias;Total;2016T1;39,76
Mujeres;05 Canarias;Menores de 25 años;2025T3;22,81
Mujeres;05 Canarias;Menores de 25 años;2025T2;21,56
Mujeres;05 Canarias;Menores de 25 años;2025T1;23,95
Mujeres;05 Canarias;Menores de 25 años;2024T4;22,52
Mujeres;05 Canarias;Menores de 25 años;2024T3;25,04
Mujeres;05 Canarias;Menores de 25 años;2024T2;27,56
Mujeres;05 Canarias;Menores de 25 años;2024T1;26,39
Mujeres;05 Canarias;Menores de 25 años;2023T4;24,04
Mujeres;05 Canarias;Menores de 25 años;2023T3;28,78
Mujeres;05 Canarias;Menores de 25 años;2023T2;22,70
Mujeres;05 Canarias;Menores de 25 años;2023T1;17,52
Mujeres;05 Canarias;Menores de 25 años;2022T4;16,40
Mujeres;05 Canarias;Menores de 25 años;2022T3;20,17
Mujeres;05 Canarias;Menores de 25 años;2022T2;16,66
Mujeres;05 Canarias;Menores de 25 años;2022T1;12,08
Mujeres;05 Canarias;Menores de 25 años;2021T4;14,41
Mujeres;05 Canarias;Menores de 25 años;2021T3;12,16
Mujeres;05 Canarias;Menores de 25 años;2021T2;15,29
Mujeres;05 Canarias;Menores de 25 años;2021T1;11,91
Mujeres;05 Canarias;Menores de 25 años;2020T4;13,10
Mujeres;05 Canarias;Menores de 25 años;2020T3;12,48
Mujeres;05 Canarias;Menores de 25 años;2020T2;13,61
Mujeres;05 Canarias;Menores de 25 años;2020T1;21,44
Mujeres;05 Canarias;Menores de 25 años;2019T4;19,94
Mujeres;05 Canarias;Menores de 25 años;2019T3;16,55
Mujeres;05 Canarias;Menores de 25 años;2019T2;17,01
Mujeres;05 Canarias;Menores de 25 años;2019T1;20,21
Mujeres;05 Canarias;Menores de 25 años;2018T4;23,43
Mujeres;05 Canarias;Menores de 25 años;2018T3;25,18
Mujeres;05 Canarias;Menores de 25 años;2018T2;22,83
Mujeres;05 Canarias;Menores de 25 años;2018T1;23,51
Mujeres;05 Canarias;Menores de 25 años;2017T4;23,59
Mujeres;05 Canarias;Menores de 25 años;2017T3;23,79
Mujeres;05 Canarias;Menores de 25 años;2017T2;21,50
Mujeres;05 Canarias;Menores de 25 años;2017T1;20,42
Mujeres;05 Canarias;Menores de 25 años;2016T4;17,11
Mujeres;05 Canarias;Menores de 25 años;2016T3;17,15
Mujeres;05 Canarias;Menores de 25 años;2016T2;12,51
Mujeres;05 Canarias;Menores de 25 años;2016T1;17,57
Mujeres;05 Canarias;25 y más años;2025T3;49,08
Mujeres;05 Canarias;25 y más años;2025T2;50,62
Mujeres;05 Canarias;25 y más años;2025T1;50,76
Mujeres;05 Canarias;25 y más años;2024T4;49,71
Mujeres;05 Canarias;25 y más años;2024T3;48,56
Mujeres;05 Canarias;25 y más años;2024T2;50,31
Mujeres;05 Canarias;25 y más años;2024T1;49,70
Mujeres;05 Canarias;25 y más años;2023T4;48,63
Mujeres;05 Canarias;25 y más años;2023T3;46,43
Mujeres;05 Canarias;25 y más años;2023T2;46,67
Mujeres;05 Canarias;25 y más años;2023T1;47,99
Mujeres;05 Canarias;25 y más años;2022T4;47,83
Mujeres;05 Canarias;25 y más años;2022T3;45,69
Mujeres;05 Canarias;25 y más años;2022T2;47,99
Mujeres;05 Canarias;25 y más años;2022T1;47,25
Mujeres;05 Canarias;25 y más años;2021T4;47,78
Mujeres;05 Canarias;25 y más años;2021T3;43,91
Mujeres;05 Canarias;25 y más años;2021T2;43,16
Mujeres;05 Canarias;25 y más años;2021T1;42,04
Mujeres;05 Canarias;25 y más años;2020T4;42,31
Mujeres;05 Canarias;25 y más años;2020T3;41,35
Mujeres;05 Canarias;25 y más años;2020T2;42,37
Mujeres;05 Canarias;25 y más años;2020T1;47,65
Mujeres;05 Canarias;25 y más años;2019T4;47,44
Mujeres;05 Canarias;25 y más años;2019T3;44,55
Mujeres;05 Canarias;25 y más años;2019T2;46,38
Mujeres;05 Canarias;25 y más años;2019T1;46,04
Mujeres;05 Canarias;25 y más años;2018T4;47,07
Mujeres;05 Canarias;25 y más años;2018T3;46,86
Mujeres;05 Canarias;25 y más años;2018T2;45,01
Mujeres;05 Canarias;25 y más años;2018T1;44,99
Mujeres;05 Canarias;25 y más años;2017T4;44,95
Mujeres;05 Canarias;25 y más años;2017T3;43,34
Mujeres;05 Canarias;25 y más años;2017T2;43,18
Mujeres;05 Canarias;25 y más años;2017T1;43,41
Mujeres;05 Canarias;25 y más años;2016T4;44,28
Mujeres;05 Canarias;25 y más años;2016T3;43,40
Mujeres;05 Canarias;25 y más años;2016T2;42,89
Mujeres;05 Canarias;25 y más años;2016T1;42,44
Mujeres;06 Cantabria;Total;2025T3;47,65
Mujeres;06 Cantabria;Total;2025T2;47,08
Mujeres;06 Cantabria;Total;2025T1;46,25
Mujeres;06 Cantabria;Total;2024T4;45,51
Mujeres;06 Cantabria;Total;2024T3;47,34
Mujeres;06 Cantabria;Total;2024T2;45,90
Mujeres;06 Cantabria;Total;2024T1;46,09
Mujeres;06 Cantabria;Total;2023T4;45,84
Mujeres;06 Cantabria;Total;2023T3;46,25
Mujeres;06 Cantabria;Total;2023T2;46,00
Mujeres;06 Cantabria;Total;2023T1;43,75
Mujeres;06 Cantabria;Total;2022T4;43,48
Mujeres;06 Cantabria;Total;2022T3;45,02
Mujeres;06 Cantabria;Total;2022T2;44,30
Mujeres;06 Cantabria;Total;2022T1;42,79
Mujeres;06 Cantabria;Total;2021T4;42,82
Mujeres;06 Cantabria;Total;2021T3;45,67
Mujeres;06 Cantabria;Total;2021T2;43,58
Mujeres;06 Cantabria;Total;2021T1;42,71
Mujeres;06 Cantabria;Total;2020T4;43,57
Mujeres;06 Cantabria;Total;2020T3;44,42
Mujeres;06 Cantabria;Total;2020T2;38,82
Mujeres;06 Cantabria;Total;2020T1;43,46
Mujeres;06 Cantabria;Total;2019T4;44,92
Mujeres;06 Cantabria;Total;2019T3;44,76
Mujeres;06 Cantabria;Total;2019T2;43,61
Mujeres;06 Cantabria;Total;2019T1;42,29
Mujeres;06 Cantabria;Total;2018T4;42,39
Mujeres;06 Cantabria;Total;2018T3;43,96
Mujeres;06 Cantabria;Total;2018T2;43,14
Mujeres;06 Cantabria;Total;2018T1;43,10
Mujeres;06 Cantabria;Total;2017T4;43,90
Mujeres;06 Cantabria;Total;2017T3;44,71
Mujeres;06 Cantabria;Total;2017T2;43,48
Mujeres;06 Cantabria;Total;2017T1;43,39
Mujeres;06 Cantabria;Total;2016T4;44,32
Mujeres;06 Cantabria;Total;2016T3;44,36
Mujeres;06 Cantabria;Total;2016T2;42,48
Mujeres;06 Cantabria;Total;2016T1;40,03
Mujeres;06 Cantabria;Menores de 25 años;2025T3;31,83
Mujeres;06 Cantabria;Menores de 25 años;2025T2;20,81
Mujeres;06 Cantabria;Menores de 25 años;2025T1;17,56
Mujeres;06 Cantabria;Menores de 25 años;2024T4;19,47
Mujeres;06 Cantabria;Menores de 25 años;2024T3;28,81
Mujeres;06 Cantabria;Menores de 25 años;2024T2;17,69
Mujeres;06 Cantabria;Menores de 25 años;2024T1;18,95
Mujeres;06 Cantabria;Menores de 25 años;2023T4;22,40
Mujeres;06 Cantabria;Menores de 25 años;2023T3;28,94
Mujeres;06 Cantabria;Menores de 25 años;2023T2;22,44
Mujeres;06 Cantabria;Menores de 25 años;2023T1;23,63
Mujeres;06 Cantabria;Menores de 25 años;2022T4;17,63
Mujeres;06 Cantabria;Menores de 25 años;2022T3;23,88
Mujeres;06 Cantabria;Menores de 25 años;2022T2;14,28
Mujeres;06 Cantabria;Menores de 25 años;2022T1;13,66
Mujeres;06 Cantabria;Menores de 25 años;2021T4;16,47
Mujeres;06 Cantabria;Menores de 25 años;2021T3;27,50
Mujeres;06 Cantabria;Menores de 25 años;2021T2;16,77
Mujeres;06 Cantabria;Menores de 25 años;2021T1;12,77
Mujeres;06 Cantabria;Menores de 25 años;2020T4;14,94
Mujeres;06 Cantabria;Menores de 25 años;2020T3;16,83
Mujeres;06 Cantabria;Menores de 25 años;2020T2;7,25
Mujeres;06 Cantabria;Menores de 25 años;2020T1;13,32
Mujeres;06 Cantabria;Menores de 25 años;2019T4;22,54
Mujeres;06 Cantabria;Menores de 25 años;2019T3;19,72
Mujeres;06 Cantabria;Menores de 25 años;2019T2;9,84
Mujeres;06 Cantabria;Menores de 25 años;2019T1;12,71
Mujeres;06 Cantabria;Menores de 25 años;2018T4;15,41
Mujeres;06 Cantabria;Menores de 25 años;2018T3;24,14
Mujeres;06 Cantabria;Menores de 25 años;2018T2;19,39
Mujeres;06 Cantabria;Menores de 25 años;2018T1;17,55
Mujeres;06 Cantabria;Menores de 25 años;2017T4;18,61
Mujeres;06 Cantabria;Menores de 25 años;2017T3;25,47
Mujeres;06 Cantabria;Menores de 25 años;2017T2;22,83
Mujeres;06 Cantabria;Menores de 25 años;2017T1;22,68
Mujeres;06 Cantabria;Menores de 25 años;2016T4;23,34
Mujeres;06 Cantabria;Menores de 25 años;2016T3;20,88
Mujeres;06 Cantabria;Menores de 25 años;2016T2;16,96
Mujeres;06 Cantabria;Menores de 25 años;2016T1;20,09
Mujeres;06 Cantabria;25 y más años;2025T3;49,42
Mujeres;06 Cantabria;25 y más años;2025T2;50,00
Mujeres;06 Cantabria;25 y más años;2025T1;49,36
Mujeres;06 Cantabria;25 y más años;2024T4;48,31
Mujeres;06 Cantabria;25 y más años;2024T3;49,27
Mujeres;06 Cantabria;25 y más años;2024T2;48,88
Mujeres;06 Cantabria;25 y más años;2024T1;48,89
Mujeres;06 Cantabria;25 y más años;2023T4;48,18
Mujeres;06 Cantabria;25 y más años;2023T3;47,97
Mujeres;06 Cantabria;25 y más años;2023T2;48,35
Mujeres;06 Cantabria;25 y más años;2023T1;45,71
Mujeres;06 Cantabria;25 y más años;2022T4;46,04
Mujeres;06 Cantabria;25 y más años;2022T3;47,17
Mujeres;06 Cantabria;25 y más años;2022T2;47,47
Mujeres;06 Cantabria;25 y más años;2022T1;45,70
Mujeres;06 Cantabria;25 y más años;2021T4;45,27
Mujeres;06 Cantabria;25 y más años;2021T3;47,30
Mujeres;06 Cantabria;25 y más años;2021T2;46,13
Mujeres;06 Cantabria;25 y más años;2021T1;45,57
Mujeres;06 Cantabria;25 y más años;2020T4;46,36
Mujeres;06 Cantabria;25 y más años;2020T3;47,08
Mujeres;06 Cantabria;25 y más años;2020T2;41,84
Mujeres;06 Cantabria;25 y más años;2020T1;46,33
Mujeres;06 Cantabria;25 y más años;2019T4;47,03
Mujeres;06 Cantabria;25 y más años;2019T3;47,10
Mujeres;06 Cantabria;25 y más años;2019T2;46,75
Mujeres;06 Cantabria;25 y más años;2019T1;45,03
Mujeres;06 Cantabria;25 y más años;2018T4;44,86
Mujeres;06 Cantabria;25 y más años;2018T3;45,77
Mujeres;06 Cantabria;25 y más años;2018T2;45,30
Mujeres;06 Cantabria;25 y más años;2018T1;45,42
Mujeres;06 Cantabria;25 y más años;2017T4;46,19
Mujeres;06 Cantabria;25 y más años;2017T3;46,45
Mujeres;06 Cantabria;25 y más años;2017T2;45,34
Mujeres;06 Cantabria;25 y más años;2017T1;45,25
Mujeres;06 Cantabria;25 y más años;2016T4;46,20
Mujeres;06 Cantabria;25 y más años;2016T3;46,46
Mujeres;06 Cantabria;25 y más años;2016T2;44,77
Mujeres;06 Cantabria;25 y más años;2016T1;41,81
Mujeres;07 Castilla y León;Total;2025T3;45,19
Mujeres;07 Castilla y León;Total;2025T2;44,90
Mujeres;07 Castilla y León;Total;2025T1;44,53
Mujeres;07 Castilla y León;Total;2024T4;44,72
Mujeres;07 Castilla y León;Total;2024T3;45,09
Mujeres;07 Castilla y León;Total;2024T2;43,86
Mujeres;07 Castilla y León;Total;2024T1;43,11
Mujeres;07 Castilla y León;Total;2023T4;43,26
Mujeres;07 Castilla y León;Total;2023T3;43,73
Mujeres;07 Castilla y León;Total;2023T2;43,16
Mujeres;07 Castilla y León;Total;2023T1;42,64
Mujeres;07 Castilla y León;Total;2022T4;44,41
Mujeres;07 Castilla y León;Total;2022T3;44,32
Mujeres;07 Castilla y León;Total;2022T2;44,52
Mujeres;07 Castilla y León;Total;2022T1;42,72
Mujeres;07 Castilla y León;Total;2021T4;42,48
Mujeres;07 Castilla y León;Total;2021T3;42,45
Mujeres;07 Castilla y León;Total;2021T2;40,53
Mujeres;07 Castilla y León;Total;2021T1;40,29
Mujeres;07 Castilla y León;Total;2020T4;42,16
Mujeres;07 Castilla y León;Total;2020T3;41,98
Mujeres;07 Castilla y León;Total;2020T2;39,78
Mujeres;07 Castilla y León;Total;2020T1;43,06
Mujeres;07 Castilla y León;Total;2019T4;43,45
Mujeres;07 Castilla y León;Total;2019T3;43,12
Mujeres;07 Castilla y León;Total;2019T2;42,09
Mujeres;07 Castilla y León;Total;2019T1;41,03
Mujeres;07 Castilla y León;Total;2018T4;42,39
Mujeres;07 Castilla y León;Total;2018T3;42,34
Mujeres;07 Castilla y León;Total;2018T2;41,82
Mujeres;07 Castilla y León;Total;2018T1;40,49
Mujeres;07 Castilla y León;Total;2017T4;40,68
Mujeres;07 Castilla y León;Total;2017T3;41,36
Mujeres;07 Castilla y León;Total;2017T2;41,10
Mujeres;07 Castilla y León;Total;2017T1;40,49
Mujeres;07 Castilla y León;Total;2016T4;40,90
Mujeres;07 Castilla y León;Total;2016T3;41,04
Mujeres;07 Castilla y León;Total;2016T2;39,98
Mujeres;07 Castilla y León;Total;2016T1;39,01
Mujeres;07 Castilla y León;Menores de 25 años;2025T3;25,58
Mujeres;07 Castilla y León;Menores de 25 años;2025T2;22,53
Mujeres;07 Castilla y León;Menores de 25 años;2025T1;18,35
Mujeres;07 Castilla y León;Menores de 25 años;2024T4;19,30
Mujeres;07 Castilla y León;Menores de 25 años;2024T3;28,94
Mujeres;07 Castilla y León;Menores de 25 años;2024T2;18,92
Mujeres;07 Castilla y León;Menores de 25 años;2024T1;17,91
Mujeres;07 Castilla y León;Menores de 25 años;2023T4;16,88
Mujeres;07 Castilla y León;Menores de 25 años;2023T3;25,15
Mujeres;07 Castilla y León;Menores de 25 años;2023T2;19,24
Mujeres;07 Castilla y León;Menores de 25 años;2023T1;16,99
Mujeres;07 Castilla y León;Menores de 25 años;2022T4;21,00
Mujeres;07 Castilla y León;Menores de 25 años;2022T3;23,33
Mujeres;07 Castilla y León;Menores de 25 años;2022T2;20,61
Mujeres;07 Castilla y León;Menores de 25 años;2022T1;18,69
Mujeres;07 Castilla y León;Menores de 25 años;2021T4;20,96
Mujeres;07 Castilla y León;Menores de 25 años;2021T3;21,82
Mujeres;07 Castilla y León;Menores de 25 años;2021T2;16,42
Mujeres;07 Castilla y León;Menores de 25 años;2021T1;14,84
Mujeres;07 Castilla y León;Menores de 25 años;2020T4;18,82
Mujeres;07 Castilla y León;Menores de 25 años;2020T3;19,08
Mujeres;07 Castilla y León;Menores de 25 años;2020T2;14,52
Mujeres;07 Castilla y León;Menores de 25 años;2020T1;19,97
Mujeres;07 Castilla y León;Menores de 25 años;2019T4;20,35
Mujeres;07 Castilla y León;Menores de 25 años;2019T3;23,78
Mujeres;07 Castilla y León;Menores de 25 años;2019T2;17,47
Mujeres;07 Castilla y León;Menores de 25 años;2019T1;17,21
Mujeres;07 Castilla y León;Menores de 25 años;2018T4;20,73
Mujeres;07 Castilla y León;Menores de 25 años;2018T3;23,58
Mujeres;07 Castilla y León;Menores de 25 años;2018T2;21,94
Mujeres;07 Castilla y León;Menores de 25 años;2018T1;18,86
Mujeres;07 Castilla y León;Menores de 25 años;2017T4;18,51
Mujeres;07 Castilla y León;Menores de 25 años;2017T3;20,57
Mujeres;07 Castilla y León;Menores de 25 años;2017T2;19,81
Mujeres;07 Castilla y León;Menores de 25 años;2017T1;17,68
Mujeres;07 Castilla y León;Menores de 25 años;2016T4;19,87
Mujeres;07 Castilla y León;Menores de 25 años;2016T3;17,56
Mujeres;07 Castilla y León;Menores de 25 años;2016T2;16,24
Mujeres;07 Castilla y León;Menores de 25 años;2016T1;15,03
Mujeres;07 Castilla y León;25 y más años;2025T3;47,23
Mujeres;07 Castilla y León;25 y más años;2025T2;47,18
Mujeres;07 Castilla y León;25 y más años;2025T1;47,22
Mujeres;07 Castilla y León;25 y más años;2024T4;47,32
Mujeres;07 Castilla y León;25 y más años;2024T3;46,67
Mujeres;07 Castilla y León;25 y más años;2024T2;46,28
Mujeres;07 Castilla y León;25 y más años;2024T1;45,55
Mujeres;07 Castilla y León;25 y más años;2023T4;45,78
Mujeres;07 Castilla y León;25 y más años;2023T3;45,54
Mujeres;07 Castilla y León;25 y más años;2023T2;45,48
Mujeres;07 Castilla y León;25 y más años;2023T1;45,18
Mujeres;07 Castilla y León;25 y más años;2022T4;46,68
Mujeres;07 Castilla y León;25 y más años;2022T3;46,34
Mujeres;07 Castilla y León;25 y más años;2022T2;46,80
Mujeres;07 Castilla y León;25 y más años;2022T1;45,00
Mujeres;07 Castilla y León;25 y más años;2021T4;44,51
Mujeres;07 Castilla y León;25 y más años;2021T3;44,39
Mujeres;07 Castilla y León;25 y más años;2021T2;42,86
Mujeres;07 Castilla y León;25 y más años;2021T1;42,67
Mujeres;07 Castilla y León;25 y más años;2020T4;44,42
Mujeres;07 Castilla y León;25 y más años;2020T3;44,19
Mujeres;07 Castilla y León;25 y más años;2020T2;42,21
Mujeres;07 Castilla y León;25 y más años;2020T1;45,28
Mujeres;07 Castilla y León;25 y más años;2019T4;45,65
Mujeres;07 Castilla y León;25 y más años;2019T3;44,96
Mujeres;07 Castilla y León;25 y más años;2019T2;44,42
Mujeres;07 Castilla y León;25 y más años;2019T1;43,28
Mujeres;07 Castilla y León;25 y más años;2018T4;44,43
Mujeres;07 Castilla y León;25 y más años;2018T3;44,11
Mujeres;07 Castilla y León;25 y más años;2018T2;43,69
Mujeres;07 Castilla y León;25 y más años;2018T1;42,52
Mujeres;07 Castilla y León;25 y más años;2017T4;42,76
Mujeres;07 Castilla y León;25 y más años;2017T3;43,30
Mujeres;07 Castilla y León;25 y más años;2017T2;43,09
Mujeres;07 Castilla y León;25 y más años;2017T1;42,62
Mujeres;07 Castilla y León;25 y más años;2016T4;42,87
Mujeres;07 Castilla y León;25 y más años;2016T3;43,25
Mujeres;07 Castilla y León;25 y más años;2016T2;42,22
Mujeres;07 Castilla y León;25 y más años;2016T1;41,27
Mujeres;08 Castilla - La Mancha;Total;2025T3;43,76
Mujeres;08 Castilla - La Mancha;Total;2025T2;44,04
Mujeres;08 Castilla - La Mancha;Total;2025T1;42,90
Mujeres;08 Castilla - La Mancha;Total;2024T4;43,56
Mujeres;08 Castilla - La Mancha;Total;2024T3;43,67
Mujeres;08 Castilla - La Mancha;Total;2024T2;42,32
Mujeres;08 Castilla - La Mancha;Total;2024T1;41,59
Mujeres;08 Castilla - La Mancha;Total;2023T4;43,26
Mujeres;08 Castilla - La Mancha;Total;2023T3;43,73
Mujeres;08 Castilla - La Mancha;Total;2023T2;44,12
Mujeres;08 Castilla - La Mancha;Total;2023T1;41,60
Mujeres;08 Castilla - La Mancha;Total;2022T4;42,28
Mujeres;08 Castilla - La Mancha;Total;2022T3;41,14
Mujeres;08 Castilla - La Mancha;Total;2022T2;41,85
Mujeres;08 Castilla - La Mancha;Total;2022T1;41,60
Mujeres;08 Castilla - La Mancha;Total;2021T4;42,16
Mujeres;08 Castilla - La Mancha;Total;2021T3;42,33
Mujeres;08 Castilla - La Mancha;Total;2021T2;40,47
Mujeres;08 Castilla - La Mancha;Total;2021T1;38,31
Mujeres;08 Castilla - La Mancha;Total;2020T4;39,51
Mujeres;08 Castilla - La Mancha;Total;2020T3;38,55
Mujeres;08 Castilla - La Mancha;Total;2020T2;37,07
Mujeres;08 Castilla - La Mancha;Total;2020T1;38,78
Mujeres;08 Castilla - La Mancha;Total;2019T4;40,53
Mujeres;08 Castilla - La Mancha;Total;2019T3;40,55
Mujeres;08 Castilla - La Mancha;Total;2019T2;40,39
Mujeres;08 Castilla - La Mancha;Total;2019T1;40,76
Mujeres;08 Castilla - La Mancha;Total;2018T4;40,93
Mujeres;08 Castilla - La Mancha;Total;2018T3;39,78
Mujeres;08 Castilla - La Mancha;Total;2018T2;38,24
Mujeres;08 Castilla - La Mancha;Total;2018T1;37,29
Mujeres;08 Castilla - La Mancha;Total;2017T4;39,18
Mujeres;08 Castilla - La Mancha;Total;2017T3;38,21
Mujeres;08 Castilla - La Mancha;Total;2017T2;37,20
Mujeres;08 Castilla - La Mancha;Total;2017T1;37,36
Mujeres;08 Castilla - La Mancha;Total;2016T4;37,43
Mujeres;08 Castilla - La Mancha;Total;2016T3;37,03
Mujeres;08 Castilla - La Mancha;Total;2016T2;36,16
Mujeres;08 Castilla - La Mancha;Total;2016T1;35,62
Mujeres;08 Castilla - La Mancha;Menores de 25 años;2025T3;26,89
Mujeres;08 Castilla - La Mancha;Menores de 25 años;2025T2;26,27
Mujeres;08 Castilla - La Mancha;Menores de 25 años;2025T1;22,55
Mujeres;08 Castilla - La Mancha;Menores de 25 años;2024T4;23,29
Mujeres;08 Castilla - La Mancha;Menores de 25 años;2024T3;22,96
Mujeres;08 Castilla - La Mancha;Menores de 25 años;2024T2;23,23
Mujeres;08 Castilla - La Mancha;Menores de 25 años;2024T1;17,02
Mujeres;08 Castilla - La Mancha;Menores de 25 años;2023T4;21,87
Mujeres;08 Castilla - La Mancha;Menores de 25 años;2023T3;22,59
Mujeres;08 Castilla - La Mancha;Menores de 25 años;2023T2;23,80
Mujeres;08 Castilla - La Mancha;Menores de 25 años;2023T1;21,42
Mujeres;08 Castilla - La Mancha;Menores de 25 años;2022T4;19,76
