Sexo;Comunidades y Ciudades Autónomas;Edad;Periodo;Total
Mujeres;11 Extremadura;Total;2017T4;30,10
Mujeres;11 Extremadura;Total;2017T3;27,91
Mujeres;11 Extremadura;Total;2017T2;30,57
Mujeres;11 Extremadura;Total;2017T1;34,20
Mujeres;11 Extremadura;Total;2016T4;33,47
Mujeres;11 Extremadura;Total;2016T3;30,22
Mujeres;11 Extremadura;Total;2016T2;31,43
Mujeres;11 Extremadura;Total;2016T1;34,45
Mujeres;11 Extremadura;Menores de 25 años;2025T3;44,58
Mujeres;11 Extremadura;Menores de 25 años;2025T2;53,36
Mujeres;11 Extremadura;Menores de 25 años;2025T1;38,22
Mujeres;11 Extremadura;Menores de 25 años;2024T4;29,38
Mujeres;11 Extremadura;Menores de 25 años;2024T3;29,57
Mujeres;11 Extremadura;Menores de 25 años;2024T2;34,99
Mujeres;11 Extremadura;Menores de 25 años;2024T1;46,55
Mujeres;11 Extremadura;Menores de 25 años;2023T4;40,61
Mujeres;11 Extremadura;Menores de 25 años;2023T3;37,15
Mujeres;11 Extremadura;Menores de 25 años;2023T2;49,54
Mujeres;11 Extremadura;Menores de 25 años;2023T1;61,32
Mujeres;11 Extremadura;Menores de 25 años;2022T4;49,26
Mujeres;11 Extremadura;Menores de 25 años;2022T3;38,42
Mujeres;11 Extremadura;Menores de 25 años;2022T2;34,02
Mujeres;11 Extremadura;Menores de 25 años;2022T1;44,68
Mujeres;11 Extremadura;Menores de 25 años;2021T4;48,27
Mujeres;11 Extremadura;Menores de 25 años;2021T3;50,44
Mujeres;11 Extremadura;Menores de 25 años;2021T2;56,37
Mujeres;11 Extremadura;Menores de 25 años;2021T1;57,37
Mujeres;11 Extremadura;Menores de 25 años;2020T4;56,99
Mujeres;11 Extremadura;Menores de 25 años;2020T3;53,03
Mujeres;11 Extremadura;Menores de 25 años;2020T2;49,76
Mujeres;11 Extremadura;Menores de 25 años;2020T1;44,92
Mujeres;11 Extremadura;Menores de 25 años;2019T4;53,50
Mujeres;11 Extremadura;Menores de 25 años;2019T3;50,59
Mujeres;11 Extremadura;Menores de 25 años;2019T2;59,22
Mujeres;11 Extremadura;Menores de 25 años;2019T1;54,07
Mujeres;11 Extremadura;Menores de 25 años;2018T4;49,40
Mujeres;11 Extremadura;Menores de 25 años;2018T3;44,97
Mujeres;11 Extremadura;Menores de 25 años;2018T2;52,07
Mujeres;11 Extremadura;Menores de 25 años;2018T1;54,79
Mujeres;11 Extremadura;Menores de 25 años;2017T4;55,48
Mujeres;11 Extremadura;Menores de 25 años;2017T3;43,43
Mujeres;11 Extremadura;Menores de 25 años;2017T2;62,97
Mujeres;11 Extremadura;Menores de 25 años;2017T1;48,21
Mujeres;11 Extremadura;Menores de 25 años;2016T4;48,84
Mujeres;11 Extremadura;Menores de 25 años;2016T3;50,54
Mujeres;11 Extremadura;Menores de 25 años;2016T2;54,97
Mujeres;11 Extremadura;Menores de 25 años;2016T1;51,85
Mujeres;11 Extremadura;25 y más años;2025T3;14,53
Mujeres;11 Extremadura;25 y más años;2025T2;16,69
Mujeres;11 Extremadura;25 y más años;2025T1;16,43
Mujeres;11 Extremadura;25 y más años;2024T4;18,58
Mujeres;11 Extremadura;25 y más años;2024T3;14,83
Mujeres;11 Extremadura;25 y más años;2024T2;16,14
Mujeres;11 Extremadura;25 y más años;2024T1;18,23
Mujeres;11 Extremadura;25 y más años;2023T4;17,32
Mujeres;11 Extremadura;25 y más años;2023T3;18,72
Mujeres;11 Extremadura;25 y más años;2023T2;20,42
Mujeres;11 Extremadura;25 y más años;2023T1;21,23
Mujeres;11 Extremadura;25 y más años;2022T4;19,49
Mujeres;11 Extremadura;25 y más años;2022T3;17,89
Mujeres;11 Extremadura;25 y más años;2022T2;19,07
Mujeres;11 Extremadura;25 y más años;2022T1;22,00
Mujeres;11 Extremadura;25 y más años;2021T4;21,24
Mujeres;11 Extremadura;25 y más años;2021T3;21,83
Mujeres;11 Extremadura;25 y más años;2021T2;23,82
Mujeres;11 Extremadura;25 y más años;2021T1;26,38
Mujeres;11 Extremadura;25 y más años;2020T4;24,22
Mujeres;11 Extremadura;25 y más años;2020T3;23,28
Mujeres;11 Extremadura;25 y más años;2020T2;24,12
Mujeres;11 Extremadura;25 y más años;2020T1;26,87
Mujeres;11 Extremadura;25 y más años;2019T4;27,05
Mujeres;11 Extremadura;25 y más años;2019T3;23,20
Mujeres;11 Extremadura;25 y más años;2019T2;24,51
Mujeres;11 Extremadura;25 y más años;2019T1;28,43
Mujeres;11 Extremadura;25 y más años;2018T4;27,31
Mujeres;11 Extremadura;25 y más años;2018T3;25,33
Mujeres;11 Extremadura;25 y más años;2018T2;27,80
Mujeres;11 Extremadura;25 y más años;2018T1;30,06
Mujeres;11 Extremadura;25 y más años;2017T4;28,29
Mujeres;11 Extremadura;25 y más años;2017T3;26,66
Mujeres;11 Extremadura;25 y más años;2017T2;28,00
Mujeres;11 Extremadura;25 y más años;2017T1;33,04
Mujeres;11 Extremadura;25 y más años;2016T4;32,14
Mujeres;11 Extremadura;25 y más años;2016T3;28,09
Mujeres;11 Extremadura;25 y más años;2016T2;29,56
Mujeres;11 Extremadura;25 y más años;2016T1;33,10
Mujeres;12 Galicia;Total;2025T3;8,99
Mujeres;12 Galicia;Total;2025T2;8,03
Mujeres;12 Galicia;Total;2025T1;9,37
Mujeres;12 Galicia;Total;2024T4;9,81
Mujeres;12 Galicia;Total;2024T3;9,15
Mujeres;12 Galicia;Total;2024T2;10,19
Mujeres;12 Galicia;Total;2024T1;10,92
Mujeres;12 Galicia;Total;2023T4;10,05
Mujeres;12 Galicia;Total;2023T3;10,33
Mujeres;12 Galicia;Total;2023T2;10,04
Mujeres;12 Galicia;Total;2023T1;11,77
Mujeres;12 Galicia;Total;2022T4;11,60
Mujeres;12 Galicia;Total;2022T3;11,96
Mujeres;12 Galicia;Total;2022T2;11,92
Mujeres;12 Galicia;Total;2022T1;12,78
Mujeres;12 Galicia;Total;2021T4;12,14
Mujeres;12 Galicia;Total;2021T3;11,01
Mujeres;12 Galicia;Total;2021T2;13,41
Mujeres;12 Galicia;Total;2021T1;14,08
Mujeres;12 Galicia;Total;2020T4;13,17
Mujeres;12 Galicia;Total;2020T3;13,04
Mujeres;12 Galicia;Total;2020T2;12,44
Mujeres;12 Galicia;Total;2020T1;14,31
Mujeres;12 Galicia;Total;2019T4;13,29
Mujeres;12 Galicia;Total;2019T3;13,27
Mujeres;12 Galicia;Total;2019T2;11,98
Mujeres;12 Galicia;Total;2019T1;12,82
Mujeres;12 Galicia;Total;2018T4;12,79
Mujeres;12 Galicia;Total;2018T3;13,43
Mujeres;12 Galicia;Total;2018T2;15,23
Mujeres;12 Galicia;Total;2018T1;15,97
Mujeres;12 Galicia;Total;2017T4;15,21
Mujeres;12 Galicia;Total;2017T3;15,83
Mujeres;12 Galicia;Total;2017T2;16,96
Mujeres;12 Galicia;Total;2017T1;17,54
Mujeres;12 Galicia;Total;2016T4;17,00
Mujeres;12 Galicia;Total;2016T3;17,06
Mujeres;12 Galicia;Total;2016T2;18,29
Mujeres;12 Galicia;Total;2016T1;18,94
Mujeres;12 Galicia;Menores de 25 años;2025T3;20,09
Mujeres;12 Galicia;Menores de 25 años;2025T2;19,75
Mujeres;12 Galicia;Menores de 25 años;2025T1;26,53
Mujeres;12 Galicia;Menores de 25 años;2024T4;29,30
Mujeres;12 Galicia;Menores de 25 años;2024T3;24,76
Mujeres;12 Galicia;Menores de 25 años;2024T2;31,19
Mujeres;12 Galicia;Menores de 25 años;2024T1;30,40
Mujeres;12 Galicia;Menores de 25 años;2023T4;22,28
Mujeres;12 Galicia;Menores de 25 años;2023T3;24,86
Mujeres;12 Galicia;Menores de 25 años;2023T2;25,46
Mujeres;12 Galicia;Menores de 25 años;2023T1;28,32
Mujeres;12 Galicia;Menores de 25 años;2022T4;29,40
Mujeres;12 Galicia;Menores de 25 años;2022T3;30,60
Mujeres;12 Galicia;Menores de 25 años;2022T2;40,02
Mujeres;12 Galicia;Menores de 25 años;2022T1;36,79
Mujeres;12 Galicia;Menores de 25 años;2021T4;39,72
Mujeres;12 Galicia;Menores de 25 años;2021T3;27,45
Mujeres;12 Galicia;Menores de 25 años;2021T2;32,89
Mujeres;12 Galicia;Menores de 25 años;2021T1;36,99
Mujeres;12 Galicia;Menores de 25 años;2020T4;40,40
Mujeres;12 Galicia;Menores de 25 años;2020T3;42,16
Mujeres;12 Galicia;Menores de 25 años;2020T2;32,83
Mujeres;12 Galicia;Menores de 25 años;2020T1;28,35
Mujeres;12 Galicia;Menores de 25 años;2019T4;29,23
Mujeres;12 Galicia;Menores de 25 años;2019T3;26,53
Mujeres;12 Galicia;Menores de 25 años;2019T2;27,25
Mujeres;12 Galicia;Menores de 25 años;2019T1;25,93
Mujeres;12 Galicia;Menores de 25 años;2018T4;28,57
Mujeres;12 Galicia;Menores de 25 años;2018T3;34,38
Mujeres;12 Galicia;Menores de 25 años;2018T2;38,23
Mujeres;12 Galicia;Menores de 25 años;2018T1;36,59
Mujeres;12 Galicia;Menores de 25 años;2017T4;32,10
Mujeres;12 Galicia;Menores de 25 años;2017T3;30,26
Mujeres;12 Galicia;Menores de 25 años;2017T2;35,99
Mujeres;12 Galicia;Menores de 25 años;2017T1;33,80
Mujeres;12 Galicia;Menores de 25 años;2016T4;34,97
Mujeres;12 Galicia;Menores de 25 años;2016T3;36,50
Mujeres;12 Galicia;Menores de 25 años;2016T2;46,84
Mujeres;12 Galicia;Menores de 25 años;2016T1;47,84
Mujeres;12 Galicia;25 y más años;2025T3;8,35
Mujeres;12 Galicia;25 y más años;2025T2;7,43
Mujeres;12 Galicia;25 y más años;2025T1;8,56
Mujeres;12 Galicia;25 y más años;2024T4;8,81
Mujeres;12 Galicia;25 y más años;2024T3;8,30
Mujeres;12 Galicia;25 y más años;2024T2;9,21
Mujeres;12 Galicia;25 y más años;2024T1;10,05
Mujeres;12 Galicia;25 y más años;2023T4;9,51
Mujeres;12 Galicia;25 y más años;2023T3;9,58
Mujeres;12 Galicia;25 y más años;2023T2;9,31
Mujeres;12 Galicia;25 y más años;2023T1;11,02
Mujeres;12 Galicia;25 y más años;2022T4;10,85
Mujeres;12 Galicia;25 y más años;2022T3;11,13
Mujeres;12 Galicia;25 y más años;2022T2;10,90
Mujeres;12 Galicia;25 y más años;2022T1;11,93
Mujeres;12 Galicia;25 y más años;2021T4;11,12
Mujeres;12 Galicia;25 y más años;2021T3;10,35
Mujeres;12 Galicia;25 y más años;2021T2;12,71
Mujeres;12 Galicia;25 y más años;2021T1;13,43
Mujeres;12 Galicia;25 y más años;2020T4;12,22
Mujeres;12 Galicia;25 y más años;2020T3;11,84
Mujeres;12 Galicia;25 y más años;2020T2;11,68
Mujeres;12 Galicia;25 y más años;2020T1;13,75
Mujeres;12 Galicia;25 y más años;2019T4;12,59
Mujeres;12 Galicia;25 y más años;2019T3;12,65
Mujeres;12 Galicia;25 y más años;2019T2;11,36
Mujeres;12 Galicia;25 y más años;2019T1;12,35
Mujeres;12 Galicia;25 y más años;2018T4;12,14
Mujeres;12 Galicia;25 y más años;2018T3;12,42
Mujeres;12 Galicia;25 y más años;2018T2;14,13
Mujeres;12 Galicia;25 y más años;2018T1;15,01
Mujeres;12 Galicia;25 y más años;2017T4;14,39
Mujeres;12 Galicia;25 y más años;2017T3;15,02
Mujeres;12 Galicia;25 y más años;2017T2;16,02
Mujeres;12 Galicia;25 y más años;2017T1;16,78
Mujeres;12 Galicia;25 y más años;2016T4;16,19
Mujeres;12 Galicia;25 y más años;2016T3;16,06
Mujeres;12 Galicia;25 y más años;2016T2;16,90
Mujeres;12 Galicia;25 y más años;2016T1;17,45
Mujeres;13 Madrid, Comunidad de;Total;2025T3;8,33
Mujeres;13 Madrid, Comunidad de;Total;2025T2;8,19
Mujeres;13 Madrid, Comunidad de;Total;2025T1;8,74
Mujeres;13 Madrid, Comunidad de;Total;2024T4;8,77
Mujeres;13 Madrid, Comunidad de;Total;2024T3;10,31
Mujeres;13 Madrid, Comunidad de;Total;2024T2;9,64
Mujeres;13 Madrid, Comunidad de;Total;2024T1;9,20
Mujeres;13 Madrid, Comunidad de;Total;2023T4;10,36
Mujeres;13 Madrid, Comunidad de;Total;2023T3;12,32
Mujeres;13 Madrid, Comunidad de;Total;2023T2;10,63
Mujeres;13 Madrid, Comunidad de;Total;2023T1;11,69
Mujeres;13 Madrid, Comunidad de;Total;2022T4;13,40
Mujeres;13 Madrid, Comunidad de;Total;2022T3;13,08
Mujeres;13 Madrid, Comunidad de;Total;2022T2;12,04
Mujeres;13 Madrid, Comunidad de;Total;2022T1;13,36
Mujeres;13 Madrid, Comunidad de;Total;2021T4;11,08
Mujeres;13 Madrid, Comunidad de;Total;2021T3;12,93
Mujeres;13 Madrid, Comunidad de;Total;2021T2;12,89
Mujeres;13 Madrid, Comunidad de;Total;2021T1;13,68
Mujeres;13 Madrid, Comunidad de;Total;2020T4;14,40
Mujeres;13 Madrid, Comunidad de;Total;2020T3;14,53
Mujeres;13 Madrid, Comunidad de;Total;2020T2;13,38
Mujeres;13 Madrid, Comunidad de;Total;2020T1;11,49
Mujeres;13 Madrid, Comunidad de;Total;2019T4;10,60
Mujeres;13 Madrid, Comunidad de;Total;2019T3;11,17
Mujeres;13 Madrid, Comunidad de;Total;2019T2;11,32
Mujeres;13 Madrid, Comunidad de;Total;2019T1;12,82
Mujeres;13 Madrid, Comunidad de;Total;2018T4;12,05
Mujeres;13 Madrid, Comunidad de;Total;2018T3;12,56
Mujeres;13 Madrid, Comunidad de;Total;2018T2;12,83
Mujeres;13 Madrid, Comunidad de;Total;2018T1;13,97
Mujeres;13 Madrid, Comunidad de;Total;2017T4;14,53
Mujeres;13 Madrid, Comunidad de;Total;2017T3;12,93
Mujeres;13 Madrid, Comunidad de;Total;2017T2;13,32
Mujeres;13 Madrid, Comunidad de;Total;2017T1;14,93
Mujeres;13 Madrid, Comunidad de;Total;2016T4;15,08
Mujeres;13 Madrid, Comunidad de;Total;2016T3;16,14
Mujeres;13 Madrid, Comunidad de;Total;2016T2;16,83
Mujeres;13 Madrid, Comunidad de;Total;2016T1;17,79
Mujeres;13 Madrid, Comunidad de;Menores de 25 años;2025T3;22,93
Mujeres;13 Madrid, Comunidad de;Menores de 25 años;2025T2;21,17
Mujeres;13 Madrid, Comunidad de;Menores de 25 años;2025T1;18,92
Mujeres;13 Madrid, Comunidad de;Menores de 25 años;2024T4;15,32
Mujeres;13 Madrid, Comunidad de;Menores de 25 años;2024T3;24,14
Mujeres;13 Madrid, Comunidad de;Menores de 25 años;2024T2;17,14
Mujeres;13 Madrid, Comunidad de;Menores de 25 años;2024T1;14,18
Mujeres;13 Madrid, Comunidad de;Menores de 25 años;2023T4;21,49
Mujeres;13 Madrid, Comunidad de;Menores de 25 años;2023T3;33,08
Mujeres;13 Madrid, Comunidad de;Menores de 25 años;2023T2;23,70
Mujeres;13 Madrid, Comunidad de;Menores de 25 años;2023T1;26,53
Mujeres;13 Madrid, Comunidad de;Menores de 25 años;2022T4;23,69
Mujeres;13 Madrid, Comunidad de;Menores de 25 años;2022T3;32,81
Mujeres;13 Madrid, Comunidad de;Menores de 25 años;2022T2;22,92
Mujeres;13 Madrid, Comunidad de;Menores de 25 años;2022T1;24,65
Mujeres;13 Madrid, Comunidad de;Menores de 25 años;2021T4;24,80
Mujeres;13 Madrid, Comunidad de;Menores de 25 años;2021T3;30,58
Mujeres;13 Madrid, Comunidad de;Menores de 25 años;2021T2;28,27
Mujeres;13 Madrid, Comunidad de;Menores de 25 años;2021T1;30,72
Mujeres;13 Madrid, Comunidad de;Menores de 25 años;2020T4;31,39
Mujeres;13 Madrid, Comunidad de;Menores de 25 años;2020T3;39,29
Mujeres;13 Madrid, Comunidad de;Menores de 25 años;2020T2;35,86
Mujeres;13 Madrid, Comunidad de;Menores de 25 años;2020T1;26,93
Mujeres;13 Madrid, Comunidad de;Menores de 25 años;2019T4;24,90
Mujeres;13 Madrid, Comunidad de;Menores de 25 años;2019T3;30,47
Mujeres;13 Madrid, Comunidad de;Menores de 25 años;2019T2;29,22
Mujeres;13 Madrid, Comunidad de;Menores de 25 años;2019T1;34,38
Mujeres;13 Madrid, Comunidad de;Menores de 25 años;2018T4;28,17
Mujeres;13 Madrid, Comunidad de;Menores de 25 años;2018T3;21,21
Mujeres;13 Madrid, Comunidad de;Menores de 25 años;2018T2;27,16
Mujeres;13 Madrid, Comunidad de;Menores de 25 años;2018T1;21,86
Mujeres;13 Madrid, Comunidad de;Menores de 25 años;2017T4;37,12
Mujeres;13 Madrid, Comunidad de;Menores de 25 años;2017T3;24,38
Mujeres;13 Madrid, Comunidad de;Menores de 25 años;2017T2;33,34
Mujeres;13 Madrid, Comunidad de;Menores de 25 años;2017T1;30,20
Mujeres;13 Madrid, Comunidad de;Menores de 25 años;2016T4;35,33
Mujeres;13 Madrid, Comunidad de;Menores de 25 años;2016T3;36,34
Mujeres;13 Madrid, Comunidad de;Menores de 25 años;2016T2;44,43
Mujeres;13 Madrid, Comunidad de;Menores de 25 años;2016T1;42,75
Mujeres;13 Madrid, Comunidad de;25 y más años;2025T3;7,24
Mujeres;13 Madrid, Comunidad de;25 y más años;2025T2;7,20
Mujeres;13 Madrid, Comunidad de;25 y más años;2025T1;7,96
Mujeres;13 Madrid, Comunidad de;25 y más años;2024T4;8,28
Mujeres;13 Madrid, Comunidad de;25 y más años;2024T3;9,28
Mujeres;13 Madrid, Comunidad de;25 y más años;2024T2;9,15
Mujeres;13 Madrid, Comunidad de;25 y más años;2024T1;8,86
Mujeres;13 Madrid, Comunidad de;25 y más años;2023T4;9,66
Mujeres;13 Madrid, Comunidad de;25 y más años;2023T3;10,91
Mujeres;13 Madrid, Comunidad de;25 y más años;2023T2;9,76
Mujeres;13 Madrid, Comunidad de;25 y más años;2023T1;10,57
Mujeres;13 Madrid, Comunidad de;25 y más años;2022T4;12,74
Mujeres;13 Madrid, Comunidad de;25 y más años;2022T3;11,55
Mujeres;13 Madrid, Comunidad de;25 y más años;2022T2;11,25
Mujeres;13 Madrid, Comunidad de;25 y más años;2022T1;12,57
Mujeres;13 Madrid, Comunidad de;25 y más años;2021T4;10,19
Mujeres;13 Madrid, Comunidad de;25 y más años;2021T3;11,57
Mujeres;13 Madrid, Comunidad de;25 y más años;2021T2;11,74
Mujeres;13 Madrid, Comunidad de;25 y más años;2021T1;12,50
Mujeres;13 Madrid, Comunidad de;25 y más años;2020T4;13,31
Mujeres;13 Madrid, Comunidad de;25 y más años;2020T3;13,06
Mujeres;13 Madrid, Comunidad de;25 y más años;2020T2;12,14
Mujeres;13 Madrid, Comunidad de;25 y más años;2020T1;10,57
Mujeres;13 Madrid, Comunidad de;25 y más años;2019T4;9,71
Mujeres;13 Madrid, Comunidad de;25 y más años;2019T3;9,88
Mujeres;13 Madrid, Comunidad de;25 y más años;2019T2;10,18
Mujeres;13 Madrid, Comunidad de;25 y más años;2019T1;11,44
Mujeres;13 Madrid, Comunidad de;25 y más años;2018T4;10,95
Mujeres;13 Madrid, Comunidad de;25 y más años;2018T3;11,96
Mujeres;13 Madrid, Comunidad de;25 y más años;2018T2;11,89
Mujeres;13 Madrid, Comunidad de;25 y más años;2018T1;13,49
Mujeres;13 Madrid, Comunidad de;25 y más años;2017T4;13,09
Mujeres;13 Madrid, Comunidad de;25 y más años;2017T3;12,24
Mujeres;13 Madrid, Comunidad de;25 y más años;2017T2;12,06
Mujeres;13 Madrid, Comunidad de;25 y más años;2017T1;14,03
Mujeres;13 Madrid, Comunidad de;25 y más años;2016T4;13,91
Mujeres;13 Madrid, Comunidad de;25 y más años;2016T3;14,81
Mujeres;13 Madrid, Comunidad de;25 y más años;2016T2;14,91
Mujeres;13 Madrid, Comunidad de;25 y más años;2016T1;16,18
Mujeres;14 Murcia, Región de;Total;2025T3;14,66
Mujeres;14 Murcia, Región de;Total;2025T2;13,36
Mujeres;14 Murcia, Región de;Total;2025T1;13,47
Mujeres;14 Murcia, Región de;Total;2024T4;13,95
Mujeres;14 Murcia, Región de;Total;2024T3;12,55
Mujeres;14 Murcia, Región de;Total;2024T2;15,99
Mujeres;14 Murcia, Región de;Total;2024T1;14,76
Mujeres;14 Murcia, Región de;Total;2023T4;13,70
Mujeres;14 Murcia, Región de;Total;2023T3;16,13
Mujeres;14 Murcia, Región de;Total;2023T2;13,69
Mujeres;14 Murcia, Región de;Total;2023T1;16,61
Mujeres;14 Murcia, Región de;Total;2022T4;15,54
Mujeres;14 Murcia, Región de;Total;2022T3;17,04
Mujeres;14 Murcia, Región de;Total;2022T2;14,71
Mujeres;14 Murcia, Región de;Total;2022T1;15,78
Mujeres;14 Murcia, Región de;Total;2021T4;16,20
Mujeres;14 Murcia, Región de;Total;2021T3;17,58
Mujeres;14 Murcia, Región de;Total;2021T2;16,30
Mujeres;14 Murcia, Región de;Total;2021T1;20,92
Mujeres;14 Murcia, Región de;Total;2020T4;18,94
Mujeres;14 Murcia, Región de;Total;2020T3;20,48
Mujeres;14 Murcia, Región de;Total;2020T2;19,12
Mujeres;14 Murcia, Región de;Total;2020T1;19,31
Mujeres;14 Murcia, Región de;Total;2019T4;19,98
Mujeres;14 Murcia, Región de;Total;2019T3;16,62
Mujeres;14 Murcia, Región de;Total;2019T2;16,65
Mujeres;14 Murcia, Región de;Total;2019T1;19,62
Mujeres;14 Murcia, Región de;Total;2018T4;20,50
Mujeres;14 Murcia, Región de;Total;2018T3;19,73
Mujeres;14 Murcia, Región de;Total;2018T2;20,44
Mujeres;14 Murcia, Región de;Total;2018T1;23,26
Mujeres;14 Murcia, Región de;Total;2017T4;19,94
Mujeres;14 Murcia, Región de;Total;2017T3;20,57
Mujeres;14 Murcia, Región de;Total;2017T2;21,84
Mujeres;14 Murcia, Región de;Total;2017T1;23,94
Mujeres;14 Murcia, Región de;Total;2016T4;22,31
Mujeres;14 Murcia, Región de;Total;2016T3;21,96
Mujeres;14 Murcia, Región de;Total;2016T2;21,54
Mujeres;14 Murcia, Región de;Total;2016T1;26,22
Mujeres;14 Murcia, Región de;Menores de 25 años;2025T3;24,16
Mujeres;14 Murcia, Región de;Menores de 25 años;2025T2;26,42
Mujeres;14 Murcia, Región de;Menores de 25 años;2025T1;32,04
Mujeres;14 Murcia, Región de;Menores de 25 años;2024T4;25,01
Mujeres;14 Murcia, Región de;Menores de 25 años;2024T3;30,85
Mujeres;14 Murcia, Región de;Menores de 25 años;2024T2;37,95
Mujeres;14 Murcia, Región de;Menores de 25 años;2024T1;32,42
Mujeres;14 Murcia, Región de;Menores de 25 años;2023T4;32,82
Mujeres;14 Murcia, Región de;Menores de 25 años;2023T3;33,99
Mujeres;14 Murcia, Región de;Menores de 25 años;2023T2;32,30
Mujeres;14 Murcia, Región de;Menores de 25 años;2023T1;35,77
Mujeres;14 Murcia, Región de;Menores de 25 años;2022T4;33,95
Mujeres;14 Murcia, Región de;Menores de 25 años;2022T3;35,00
Mujeres;14 Murcia, Región de;Menores de 25 años;2022T2;25,28
Mujeres;14 Murcia, Región de;Menores de 25 años;2022T1;13,31
Mujeres;14 Murcia, Región de;Menores de 25 años;2021T4;31,23
Mujeres;14 Murcia, Región de;Menores de 25 años;2021T3;31,99
Mujeres;14 Murcia, Región de;Menores de 25 años;2021T2;33,31
Mujeres;14 Murcia, Región de;Menores de 25 años;2021T1;47,75
Mujeres;14 Murcia, Región de;Menores de 25 años;2020T4;46,10
Mujeres;14 Murcia, Región de;Menores de 25 años;2020T3;43,43
Mujeres;14 Murcia, Región de;Menores de 25 años;2020T2;42,97
Mujeres;14 Murcia, Región de;Menores de 25 años;2020T1;40,68
Mujeres;14 Murcia, Región de;Menores de 25 años;2019T4;47,84
Mujeres;14 Murcia, Región de;Menores de 25 años;2019T3;37,95
Mujeres;14 Murcia, Región de;Menores de 25 años;2019T2;39,76
Mujeres;14 Murcia, Región de;Menores de 25 años;2019T1;36,32
Mujeres;14 Murcia, Región de;Menores de 25 años;2018T4;33,71
Mujeres;14 Murcia, Región de;Menores de 25 años;2018T3;39,01
Mujeres;14 Murcia, Región de;Menores de 25 años;2018T2;36,99
Mujeres;14 Murcia, Región de;Menores de 25 años;2018T1;35,75
Mujeres;14 Murcia, Región de;Menores de 25 años;2017T4;27,20
Mujeres;14 Murcia, Región de;Menores de 25 años;2017T3;28,95
Mujeres;14 Murcia, Región de;Menores de 25 años;2017T2;39,60
Mujeres;14 Murcia, Región de;Menores de 25 años;2017T1;53,88
Mujeres;14 Murcia, Región de;Menores de 25 años;2016T4;46,27
Mujeres;14 Murcia, Región de;Menores de 25 años;2016T3;49,98
Mujeres;14 Murcia, Región de;Menores de 25 años;2016T2;47,07
Mujeres;14 Murcia, Región de;Menores de 25 años;2016T1;58,05
Mujeres;14 Murcia, Región de;25 y más años;2025T3;13,61
Mujeres;14 Murcia, Región de;25 y más años;2025T2;12,03
Mujeres;14 Murcia, Región de;25 y más años;2025T1;11,81
Mujeres;14 Murcia, Región de;25 y más años;2024T4;13,02
Mujeres;14 Murcia, Región de;25 y más años;2024T3;10,47
Mujeres;14 Murcia, Región de;25 y más años;2024T2;13,86
Mujeres;14 Murcia, Región de;25 y más años;2024T1;13,50
Mujeres;14 Murcia, Región de;25 y más años;2023T4;12,56
Mujeres;14 Murcia, Región de;25 y más años;2023T3;14,53
Mujeres;14 Murcia, Región de;25 y más años;2023T2;12,23
Mujeres;14 Murcia, Región de;25 y más años;2023T1;14,98
Mujeres;14 Murcia, Región de;25 y más años;2022T4;14,05
Mujeres;14 Murcia, Región de;25 y más años;2022T3;15,50
Mujeres;14 Murcia, Región de;25 y más años;2022T2;13,94
Mujeres;14 Murcia, Región de;25 y más años;2022T1;15,95
Mujeres;14 Murcia, Región de;25 y más años;2021T4;15,11
Mujeres;14 Murcia, Región de;25 y más años;2021T3;16,31
Mujeres;14 Murcia, Región de;25 y más años;2021T2;15,10
Mujeres;14 Murcia, Región de;25 y más años;2021T1;19,09
Mujeres;14 Murcia, Región de;25 y más años;2020T4;17,24
Mujeres;14 Murcia, Región de;25 y más años;2020T3;18,37
Mujeres;14 Murcia, Región de;25 y más años;2020T2;17,40
Mujeres;14 Murcia, Región de;25 y más años;2020T1;17,53
Mujeres;14 Murcia, Región de;25 y más años;2019T4;17,59
Mujeres;14 Murcia, Región de;25 y más años;2019T3;14,47
Mujeres;14 Murcia, Región de;25 y más años;2019T2;14,87
Mujeres;14 Murcia, Región de;25 y más años;2019T1;18,42
Mujeres;14 Murcia, Región de;25 y más años;2018T4;19,33
Mujeres;14 Murcia, Región de;25 y más años;2018T3;18,04
Mujeres;14 Murcia, Región de;25 y más años;2018T2;19,07
Mujeres;14 Murcia, Región de;25 y más años;2018T1;22,24
Mujeres;14 Murcia, Región de;25 y más años;2017T4;19,37
Mujeres;14 Murcia, Región de;25 y más años;2017T3;19,80
Mujeres;14 Murcia, Región de;25 y más años;2017T2;20,21
Mujeres;14 Murcia, Región de;25 y más años;2017T1;21,48
Mujeres;14 Murcia, Región de;25 y más años;2016T4;20,20
Mujeres;14 Murcia, Región de;25 y más años;2016T3;19,29
Mujeres;14 Murcia, Región de;25 y más años;2016T2;19,51
Mujeres;14 Murcia, Región de;25 y más años;2016T1;23,75
Mujeres;15 Navarra, Comunidad Foral de;Total;2025T3;10,17
Mujeres;15 Navarra, Comunidad Foral de;Total;2025T2;8,88
Mujeres;15 Navarra, Comunidad Foral de;Total;2025T1;7,71
Mujeres;15 Navarra, Comunidad Foral de;Total;2024T4;7,65
Mujeres;15 Navarra, Comunidad Foral de;Total;2024T3;9,24
Mujeres;15 Navarra, Comunidad Foral de;Total;2024T2;7,97
Mujeres;15 Navarra, Comunidad Foral de;Total;2024T1;8,74
