Tipo de dato;Grupos ECOICOP;Comunidades y Ciudades Autónomas;Periodo;Total
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2015M06;90,596
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2015M05;90,045
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2015M04;89,604
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2015M03;89,761
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2015M02;90,208
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2015M01;90,204
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2014M12;90,195
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2014M11;90,173
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2014M10;89,999
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2014M09;89,577
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2014M08;89,391
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2014M07;89,055
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2014M06;89,086
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2014M05;89,090
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2014M04;89,285
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2014M03;89,426
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2014M02;90,056
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2014M01;90,462
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2013M12;90,094
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2013M11;89,887
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2013M10;89,685
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2013M09;90,313
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2013M08;91,650
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2013M07;91,111
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2013M06;90,662
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2013M05;89,872
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2013M04;89,247
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2013M03;88,841
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2013M02;89,093
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2013M01;89,087
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2012M12;88,783
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2012M11;88,519
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2012M10;88,271
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2012M09;88,015
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2012M08;87,513
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2012M07;87,116
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2012M06;87,298
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2012M05;86,993
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2012M04;87,034
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2012M03;86,806
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2012M02;86,770
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2012M01;86,818
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2011M12;86,642
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2011M11;86,315
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2011M10;86,202
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2011M09;86,201
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2011M08;86,002
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2011M07;85,740
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2011M06;85,485
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2011M05;85,387
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2011M04;85,088
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2011M03;84,761
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2011M02;84,435
Índice;01 Alimentos y bebidas no alcohólicas;12 Galicia;2011M01;84,560
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2018M12;96,017
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2018M11;95,928
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2018M10;96,250
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2018M09;95,054
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2018M08;94,838
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2018M07;94,719
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2018M06;95,491
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2018M05;95,333
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2018M04;94,513
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2018M03;94,385
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2018M02;94,329
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2018M01;94,645
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2017M12;94,192
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2017M11;94,287
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2017M10;94,589
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2017M09;93,522
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2017M08;93,105
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2017M07;93,186
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2017M06;93,264
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2017M05;93,370
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2017M04;93,124
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2017M03;93,281
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2017M02;93,821
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2017M01;93,722
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2016M12;92,856
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2016M11;92,415
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2016M10;92,514
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2016M09;92,692
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2016M08;93,716
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2016M07;93,711
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2016M06;92,986
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2016M05;92,584
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2016M04;92,222
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2016M03;92,219
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2016M02;92,502
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2016M01;93,264
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2015M12;92,506
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2015M11;92,383
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2015M10;92,438
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2015M09;91,839
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2015M08;91,802
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2015M07;91,054
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2015M06;91,645
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2015M05;91,131
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2015M04;90,608
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2015M03;90,581
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2015M02;91,272
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2015M01;91,174
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2014M12;90,646
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2014M11;90,798
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2014M10;90,799
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2014M09;90,256
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2014M08;90,270
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2014M07;89,828
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2014M06;89,747
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2014M05;89,684
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2014M04;89,820
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2014M03;89,942
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2014M02;90,701
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2014M01;91,014
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2013M12;90,645
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2013M11;90,274
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2013M10;89,991
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2013M09;90,390
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2013M08;91,613
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2013M07;91,151
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2013M06;90,741
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2013M05;90,062
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2013M04;89,409
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2013M03;89,148
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2013M02;89,361
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2013M01;89,789
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2012M12;89,324
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2012M11;88,873
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2012M10;88,404
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2012M09;88,180
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2012M08;87,710
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2012M07;87,201
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2012M06;87,505
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2012M05;87,176
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2012M04;87,214
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2012M03;86,981
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2012M02;87,123
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2012M01;87,092
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2011M12;86,802
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2011M11;86,435
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2011M10;86,148
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2011M09;85,924
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2011M08;85,636
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2011M07;85,475
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2011M06;85,530
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2011M05;85,532
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2011M04;85,367
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2011M03;85,179
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2011M02;84,895
Índice;01 Alimentos y bebidas no alcohólicas;13 Madrid, Comunidad de;2011M01;85,105
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2018M12;95,720
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2018M11;95,751
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2018M10;96,489
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2018M09;95,222
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2018M08;95,486
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2018M07;95,626
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2018M06;96,566
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2018M05;95,995
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2018M04;95,145
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2018M03;95,190
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2018M02;94,886
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2018M01;94,771
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2017M12;94,322
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2017M11;94,231
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2017M10;94,565
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2017M09;93,334
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2017M08;93,395
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2017M07;93,660
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2017M06;93,996
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2017M05;94,301
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2017M04;94,248
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2017M03;94,251
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2017M02;94,621
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2017M01;94,319
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2016M12;93,580
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2016M11;92,908
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2016M10;93,294
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2016M09;93,110
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2016M08;94,227
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2016M07;94,479
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2016M06;93,735
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2016M05;93,640
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2016M04;93,238
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2016M03;93,195
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2016M02;92,960
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2016M01;93,467
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2015M12;93,178
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2015M11;93,394
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2015M10;93,672
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2015M09;93,015
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2015M08;92,994
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2015M07;92,618
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2015M06;92,882
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2015M05;92,546
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2015M04;91,821
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2015M03;91,911
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2015M02;92,543
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2015M01;92,139
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2014M12;91,952
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2014M11;92,087
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2014M10;92,281
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2014M09;91,644
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2014M08;91,809
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2014M07;91,724
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2014M06;91,573
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2014M05;91,611
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2014M04;91,640
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2014M03;91,435
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2014M02;91,949
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2014M01;92,327
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2013M12;92,155
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2013M11;91,587
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2013M10;91,715
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2013M09;92,558
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2013M08;93,991
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2013M07;93,759
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2013M06;93,046
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2013M05;92,555
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2013M04;91,805
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2013M03;91,433
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2013M02;91,514
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2013M01;91,659
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2012M12;91,161
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2012M11;90,578
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2012M10;90,293
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2012M09;89,998
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2012M08;89,503
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2012M07;89,281
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2012M06;89,450
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2012M05;89,124
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2012M04;89,282
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2012M03;89,014
Índice;01 Alimentos y bebidas no alcohólicas;14 Murcia, Región de;2012M02;88,921
